haproxy-cfg-frontent-name;region-instance;frontend-name;ip-address;ip-scope;ip-name;listener-name;request-type;listener-protocol;listener-port;certificate-name;agw-managed-identity;key-vault;certificate;ssl-profile;listener-type;host-type;implement;domain;hostnames;url-path;url-parameters;routing-rule-name;redir;backend-name;backend-server-name;backend-port;backend-fqdn-or-ip;backend-protocol;backend-comments;bad-gateway-502-page;forbidden-403-page;internal-server-error-500-page;service-unavailable-503-page;gateway timeout-504-page;bad-request-400-page;method-not-allowed-405-page;request-timeout-408-page;Notes
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-hosts1-360imprimir.com.br-BE-80-vmss;forward;https;443;wild--beta-360imprimir-com-br;;lab-bizay-kv-02;wild--beta-360imprimir-com-br;;Multiple/Wildcard;Multi site;Y;360imprimir.com.br;beta.360imprimir.com.br;/payment/multipaymentsystemcallback;;;;BACKEND.360imprimir-beta.BR;STORE-BETA-VMSS;80;10.7.10.14;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-hosts1-360imprimir.com.br-BE-80-vmss;forward;https;443;wild--beta-360imprimir-com-br;;lab-bizay-kv-02;wild--beta-360imprimir-com-br;;Multiple/Wildcard;Multi site;Y;360imprimir.com.br;beta.mailer.360imprimir.com.br;;;;;BACKEND.360imprimir-beta.BR;STORE-BETA-VMSS;80;10.7.10.14;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-9590-beta-wild-360imprimir.dev-BE-9590-dck;forward;https;9590;wild--beta-360imprimir-dev;;lab-bizay-kv-02;wild--beta-360imprimir-dev;;Multiple/Wildcard;Multi site;Y;360imprimir.dev;studioeventsourcing.beta.360imprimir.dev;;;;;BACKEND.studio360eventsourcing;BE-BETA-DCK1 BE-BETA-DCK2;9590;10.7.10.31 10.7.10.32;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-9590-beta-wild-360imprimir.com-BE-9590-dck;forward;https;9590;wild--beta-360imprimir-com;;lab-bizay-kv-02;wild--beta-360imprimir-com;;Multiple/Wildcard;Multi site;Y;360imprimir.com;studioeventsourcing.beta.360imprimir.com;;;;;BACKEND.studio360eventsourcing;BE-BETA-DCK1 BE-BETA-DCK2;9590;10.7.10.31 10.7.10.32;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-9090-beta-wild-360imprimir.dev-BE-9090-dck;forward;https;9090;wild--beta-360imprimir-dev;;lab-bizay-kv-02;wild--beta-360imprimir-dev;;Multiple/Wildcard;Multi site;Y;360imprimir.dev;studiocoreapi.beta.360imprimir.dev;;;;;BACKEND.studio360coreapi;BE-BETA-DCK1 BE-BETA-DCK2;9090;10.7.10.31 10.7.10.32;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-9090-beta-wild-360imprimir.com-BE-9090-dck;forward;https;9090;wild--beta-360imprimir-com;;lab-bizay-kv-02;wild--beta-360imprimir-com;;Multiple/Wildcard;Multi site;Y;360imprimir.com;studiocoreapi.beta.360imprimir.com;;;;;BACKEND.studio360coreapi;BE-BETA-DCK1 BE-BETA-DCK2;9090;10.7.10.31 10.7.10.32;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-9190-beta-wild-360imprimir.dev-BE-9190-dck;forward;https;9190;wild--beta-360imprimir-dev;;lab-bizay-kv-02;wild--beta-360imprimir-dev;;Multiple/Wildcard;Multi site;Y;360imprimir.dev;studiotemplateapi.beta.360imprimir.dev;;;;;BACKEND.studio360templateapi;BE-BETA-DCK1 BE-BETA-DCK2;9190;10.7.10.31 10.7.10.32;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-9190-beta-wild-360imprimir.com-BE-9190-dck;forward;https;9190;wild--beta-360imprimir-com;;lab-bizay-kv-02;wild--beta-360imprimir-com;;Multiple/Wildcard;Multi site;Y;360imprimir.com;studiotemplateapi.beta.360imprimir.com;;;;;BACKEND.studio360templateapi;BE-BETA-DCK1 BE-BETA-DCK2;9190;10.7.10.31 10.7.10.32;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-9290-beta-wild-360imprimir.dev-BE-9290-dck;forward;https;9290;wild--beta-360imprimir-dev;;lab-bizay-kv-02;wild--beta-360imprimir-dev;;Multiple/Wildcard;Multi site;Y;360imprimir.dev;userimagesservicept.beta.360imprimir.dev;;;;;BACKEND.userimagesservice_pt;BE-BETA-DCK1 BE-BETA-DCK2;9290;10.7.10.31 10.7.10.32;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-9290-beta-wild-360imprimir.pt-BE-9290-dck;forward;https;9290;wild--beta-360imprimir-pt;;lab-bizay-kv-02;wild--beta-360imprimir-pt;;Multiple/Wildcard;Multi site;Y;360imprimir.pt;userimagesservice.beta.360imprimir.pt;;;;;BACKEND.userimagesservice_pt;BE-BETA-DCK1 BE-BETA-DCK2;9290;10.7.10.31 10.7.10.32;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-9291-beta-wild-360imprimir.dev-BE-9291-dck;forward;https;9291;wild--beta-360imprimir-dev;;lab-bizay-kv-02;wild--beta-360imprimir-dev;;Multiple/Wildcard;Multi site;Y;360imprimir.dev;userimagesservicebr.beta.360imprimir.dev;;;;;BACKEND.userimagesservice_br;BE-BETA-DCK1 BE-BETA-DCK2;9291;10.7.10.31 10.7.10.32;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-9291-beta-wild-360imprimir.com.br-BE-9291-dck;forward;https;9291;wild--beta-360imprimir-com-br;;lab-bizay-kv-02;wild--beta-360imprimir-com-br;;Multiple/Wildcard;Multi site;Y;360imprimir.com.br;userimagesservice.beta.360imprimir.com.br;;;;;BACKEND.userimagesservice_br;BE-BETA-DCK1 BE-BETA-DCK2;9291;10.7.10.31 10.7.10.32;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-9292-beta-wild-360imprimir.dev-BE-9292-dck;forward;https;9292;wild--beta-360imprimir-dev;;lab-bizay-kv-02;wild--beta-360imprimir-dev;;Multiple/Wildcard;Multi site;Y;360imprimir.dev;userimagesservicemx.beta.360imprimir.dev;;;;;BACKEND.userimagesservice_mx;BE-BETA-DCK1 BE-BETA-DCK2;9292;10.7.10.31 10.7.10.32;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-9292-beta-wild-360imprimir.com.mx-BE-9292-dck;forward;https;9292;wild--beta-360imprimir-com-mx;;lab-bizay-kv-02;wild--beta-360imprimir-com-mx;;Multiple/Wildcard;Multi site;Y;360imprimir.com.mx;userimagesservice.beta.360imprimir.com.mx;;;;;BACKEND.userimagesservice_mx;BE-BETA-DCK1 BE-BETA-DCK2;9292;10.7.10.31 10.7.10.32;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-9490-beta-wild-360imprimir.com-BE-9490-dck;forward;https;9490;wild--beta-360imprimir-com;;lab-bizay-kv-02;wild--beta-360imprimir-com;;Multiple/Wildcard;Multi site;Y;360imprimir.com;studiotemplategenerator.beta.360imprimir.com;;;;;BACKEND.studio360templategenerator;BE-BETA-DCK1 BE-BETA-DCK2;9490;10.7.10.31 10.7.10.32;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-9490-beta-wild-360imprimir.dev-BE-9490-dck;forward;https;9490;wild--beta-360imprimir-dev;;lab-bizay-kv-02;wild--beta-360imprimir-dev;;Multiple/Wildcard;Multi site;Y;360imprimir.dev;studiotemplategenerator.beta.360imprimir.dev;;;;;BACKEND.studio360templategenerator;BE-BETA-DCK1 BE-BETA-DCK2;9490;10.7.10.31 10.7.10.32;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-9192-beta-wild-360imprimir.pt-BE-9192-dck;forward;https;9192;wild--beta-360imprimir-pt;;lab-bizay-kv-02;wild--beta-360imprimir-pt;;Multiple/Wildcard;Multi site;Y;360imprimir.pt;studioclient.beta.360imprimir.pt;;;;;BACKEND.studioclient_pt;BE-BETA-DCK1 BE-BETA-DCK2;9192;10.7.10.31 10.7.10.32;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-9193-beta-wild-360imprimir.com.br-BE-9193-dck;forward;https;9193;wild--beta-360imprimir-com-br;;lab-bizay-kv-02;wild--beta-360imprimir-com-br;;Multiple/Wildcard;Multi site;Y;360imprimir.com.br;studioclient.beta.360imprimir.com.br;;;;;BACKEND.studioclient_br;BE-BETA-DCK1 BE-BETA-DCK2;9193;10.7.10.31 10.7.10.32;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-9194-beta-wild-360imprimir.com.mx-BE-9194-dck;forward;https;9194;wild--beta-360imprimir-com-mx;;lab-bizay-kv-02;wild--beta-360imprimir-com-mx;;Multiple/Wildcard;Multi site;Y;360imprimir.com.mx;studioclient.beta.360imprimir.com.mx;;;;;BACKEND.studioclient_mx;BE-BETA-DCK1 BE-BETA-DCK2;9194;10.7.10.31 10.7.10.32;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-9192-beta-wild-360imprimir.dev-BE-9192-dck;forward;https;9192;wild--beta-360imprimir-dev;;lab-bizay-kv-02;wild--beta-360imprimir-dev;;Multiple/Wildcard;Multi site;Y;360imprimir.dev;studioclientpt.beta.360imprimir.dev;;;;;BACKEND.studioclient_pt;BE-BETA-DCK1 BE-BETA-DCK2;9192;10.7.10.31 10.7.10.32;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-9193-beta-wild-360imprimir.dev-BE-9193-dck;forward;https;9193;wild--beta-360imprimir-dev;;lab-bizay-kv-02;wild--beta-360imprimir-dev;;Multiple/Wildcard;Multi site;Y;360imprimir.dev;studioclientbr.beta.360imprimir.dev;;;;;BACKEND.studioclient_br;BE-BETA-DCK1 BE-BETA-DCK2;9193;10.7.10.31 10.7.10.32;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-9194-beta-wild-360imprimir.dev-BE-9194-dck;forward;https;9194;wild--beta-360imprimir-dev;;lab-bizay-kv-02;wild--beta-360imprimir-dev;;Multiple/Wildcard;Multi site;Y;360imprimir.dev;studioclientmx.beta.360imprimir.dev;;;;;BACKEND.studioclient_mx;BE-BETA-DCK1 BE-BETA-DCK2;9194;10.7.10.31 10.7.10.32;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-hosts1-360imprimir.com.br-BE-80-vmss;forward;https;443;wild--beta-360imprimir-com-br;;lab-bizay-kv-02;wild--beta-360imprimir-com-br;;Multiple/Wildcard;Multi site;Y;360imprimir.com.br;beta.api.360imprimir.com.br;;;;;BACKEND.api.360imprimir-beta.BR;STORE-BETA-VMSS;80;10.7.10.14;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-hosts1-360imprimir.com.br-BE-80-vmss;forward;https;443;wild--beta-360imprimir-com-br;;lab-bizay-kv-02;wild--beta-360imprimir-com-br;;Multiple/Wildcard;Multi site;Y;360imprimir.com.br;beta.360imprimir.com.br;;;;;BACKEND.360imprimir-beta.BR;STORE-BETA-VMSS;80;10.7.10.14;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-hosts1-360imprimir.com.mx-BE-80-vmss;forward;https;443;wild--beta-360imprimir-com-mx;;lab-bizay-kv-02;wild--beta-360imprimir-com-mx;;Multiple/Wildcard;Multi site;Y;360imprimir.com.mx;beta.mailer.360imprimir.com.mx;;;;;BACKEND.360imprimir-beta.MX;STORE-BETA-VMSS;80;10.7.10.14;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-hosts1-360imprimir.com.mx-BE-80-vmss;forward;https;443;wild--beta-360imprimir-com-mx;;lab-bizay-kv-02;wild--beta-360imprimir-com-mx;;Multiple/Wildcard;Multi site;Y;360imprimir.com.mx;beta.api.360imprimir.com.mx;;;;;BACKEND.api.360imprimir-beta.MX;STORE-BETA-VMSS;80;10.7.10.14;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-hosts1-360imprimir.com.mx-BE-80-vmss;forward;https;443;wild--beta-360imprimir-com-mx;;lab-bizay-kv-02;wild--beta-360imprimir-com-mx;;Multiple/Wildcard;Multi site;Y;360imprimir.com.mx;beta.360imprimir.com.mx;;;;;BACKEND.360imprimir-beta.MX;STORE-BETA-VMSS;80;10.7.10.14;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-hosts1-360imprimir.com-BE-80-vm;forward;https;443;wild--beta-360imprimir-com;;lab-bizay-kv-02;wild--beta-360imprimir-com;;Multiple/Wildcard;Multi site;Y;360imprimir.com;beta2masterapi.360imprimir.com;;;;;BACKEND.masterapi-360imprimir-beta;BE-BETA-VM01 BE-BETA-VM02;80;10.7.10.21 10.7.10.22;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-hosts1-360imprimir.com-BE-80-vm;forward;https;443;wild--beta-360imprimir-com;;lab-bizay-kv-02;wild--beta-360imprimir-com;;Multiple/Wildcard;Multi site;Y;360imprimir.com;beta.api.master.360imprimir.com;;;;;BACKEND.masterapi-360imprimir-beta;BE-BETA-VM01 BE-BETA-VM02;80;10.7.10.21 10.7.10.22;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-hosts1-360imprimir.com-BE-80-vm;forward;https;443;wild--beta-360imprimir-com;;lab-bizay-kv-02;wild--beta-360imprimir-com;;Multiple/Wildcard;Multi site;Y;360imprimir.com;beta.master.360imprimir.com;;;;;BACKEND.master-360imprimir-beta;BE-BETA-VM01 BE-BETA-VM02;80;10.7.10.21 10.7.10.22;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-hosts1-360imprimir.com-BE-80-vm;forward;https;443;wild--beta-360imprimir-com;;lab-bizay-kv-02;wild--beta-360imprimir-com;;Multiple/Wildcard;Multi site;Y;360imprimir.com;beta.auth.360imprimir.com;;;;;BACKEND.auth-360imprimir-beta;BE-BETA-VM01 BE-BETA-VM02;80;10.7.10.21 10.7.10.22;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-hosts1-360imprimir.com-BE-80-vm;forward;https;443;wild--beta-360imprimir-com;;lab-bizay-kv-02;wild--beta-360imprimir-com;;Multiple/Wildcard;Multi site;Y;360imprimir.com;beta.api.auth.360imprimir.com;;;;;BACKEND.authapi-360imprimir-beta;BE-BETA-VM01 BE-BETA-VM02;80;10.7.10.21 10.7.10.22;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-hosts1-360imprimir.pt-BE-80-vmss;forward;https;443;wild--beta-360imprimir-pt;;lab-bizay-kv-02;wild--beta-360imprimir-pt;;Multiple/Wildcard;Multi site;Y;360imprimir.pt;beta.360imprimir.pt;/payment/multipaymentsystemcallback;;;;BACKEND.360imprimir-beta.PT;STORE-BETA-VMSS;80;10.7.10.14;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-hosts1-360imprimir.pt-BE-80-vmss;forward;https;443;wild--beta-360imprimir-pt;;lab-bizay-kv-02;wild--beta-360imprimir-pt;;Multiple/Wildcard;Multi site;Y;360imprimir.pt;beta.mailer.360imprimir.pt;;;;;BACKEND.360imprimir-beta.PT;STORE-BETA-VMSS;80;10.7.10.14;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-hosts1-360imprimir.pt-BE-80-vmss;forward;https;443;wild--beta-360imprimir-pt;;lab-bizay-kv-02;wild--beta-360imprimir-pt;;Multiple/Wildcard;Multi site;Y;360imprimir.pt;beta.api.360imprimir.pt;;;;;BACKEND.api.360imprimir-beta.PT;STORE-BETA-VMSS;80;10.7.10.14;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-hosts1-360imprimir.pt-BE-80-vmss;forward;https;443;wild--beta-360imprimir-pt;;lab-bizay-kv-02;wild--beta-360imprimir-pt;;Multiple/Wildcard;Multi site;Y;360imprimir.pt;beta.360imprimir.pt;;;;;BACKEND.360imprimir-beta.PT;STORE-BETA-VMSS;80;10.7.10.14;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-hosts1-bizay.com-BE-80-vmss;forward;https;443;wild--beta-bizay-com;;lab-bizay-kv-02;wild--beta-bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.bizay.com;;;;;BACKEND.360imprimir-beta.PT;STORE-BETA-VMSS;80;10.7.10.14;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-hosts1-bizay.com-BE-80-vmss;forward;https;443;wild--beta-bizay-com;;lab-bizay-kv-02;wild--beta-bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.us.bizay.com;;;;;BACKEND.360imprimir-beta.MX;STORE-BETA-VMSS;80;10.7.10.14;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-hosts2-360imprimir.com.br-BE-80-vm;forward;https;443;wild--beta-360imprimir-com-br;;lab-bizay-kv-02;wild--beta-360imprimir-com-br;;Multiple/Wildcard;Multi site;Y;360imprimir.com.br;beta.imgprocessorwebapi.360imprimir.com.br;;;;;BACKEND.img-api-360imprimir-beta.BR;BE-BETA-VM01 BE-BETA-VM02;80;10.7.10.21 10.7.10.22;http;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-hosts2-360imprimir.com.br-BE-80-vm;forward;https;443;wild--beta-360imprimir-com-br;;lab-bizay-kv-02;wild--beta-360imprimir-com-br;;Multiple/Wildcard;Multi site;Y;360imprimir.com.br;beta.imgprocessor.360imprimir.com.br;;;;;BACKEND.img-360imprimir-beta.BR;BE-BETA-VM01 BE-BETA-VM02;80;10.7.10.21 10.7.10.22;http;;;;;;;;;;
